Expense,pct_change,p-value,delta_val,delta_size
20.506666666666664,-10.18978102189783,5.315222262816139e-18,0.0,negligible
20.946666666666665,-8.262773722627752,5.440730541792464e-18,1.0,large
22.833333333333336,0.0,1.0,1.0,large
