Expense,pct_change,p-value,delta_val,delta_size
7.796666666666666,-16.074632221026192,3.18812846348301e-18,0.0,negligible
7.84,-15.608180839612482,3.2670008529447235e-18,1.0,large
9.29,0.0,1.0,1.0,large
