Expense,pct_change,p-value,delta_val,delta_size
40.07,55.029662109878785,6.0617271141619455e-18,0.0,negligible
25.846666666666664,0.0,1.0,-1.0,large
22.336666666666666,-13.58008769667268,5.7524561047299826e-18,1.0,large
