Expense,pct_change,p-value,delta_val,delta_size
165.32,1.2969506341782107,0.04316300766254822,0.0,negligible
167.5533333333333,2.665386736381997,0.0003521143162443101,-0.2348,small
163.20333333333335,0.0,1.0,-0.4148,medium
