Score,pct_change,p-value,delta_val,delta_size
18.99032994,0.0,1.0,0.0,negligible
18.99033738,3.9177834321339305e-05,0.14104875141500225,-0.1712,small
18.99032048,-4.9814826953839574e-05,0.8903279677774194,0.0164,negligible
