Score,pct_change,p-value,delta_val,delta_size
0.985582,0.0,1.0,0.0,negligible
0.98584,0.02617742612995078,0.7198820895265642,-0.042,negligible
0.985624,0.004261441463012362,1.0,-0.0004,negligible
