Score,pct_change,p-value,delta_val,delta_size
0.048806,5.521923376286432,0.2625217025240306,0.0,negligible
0.046252,0.0,1.0,-0.1304,negligible
0.047126,1.8896480152209627,0.6441024838900504,-0.054,negligible
