Score,pct_change,p-value,delta_val,delta_size
0.979244,0.0,1.0,0.0,negligible
0.975056,-0.42767686092536383,0.3500664993325362,0.1088,negligible
0.9770740000000001,-0.22159951962941762,0.3590334821161778,0.1068,negligible
