Expense,pct_change,p-value,delta_val,delta_size
12.766666666666667,-10.6392907139524,2.1827453871289318e-16,0.0,negligible
12.69,-11.175921605226325,4.605776691235667e-16,0.9508,large
14.286666666666667,0.0,1.0,0.9408,large
