Score,pct_change,p-value,delta_val,delta_size
0.27992691999999997,0.0,1.0,0.0,negligible
0.27977318,-0.05492147736271947,0.179969819280686,0.156,small
0.27998278,0.01995520830937542,0.6918139175147417,-0.0464,negligible
