Expense,pct_change,p-value,delta_val,delta_size
14.363333333333333,-20.99376604327099,5.7419726733234385e-18,0.0,negligible
18.18,0.0,1.0,1.0,large
23.36,28.49284928492849,5.6355559875438364e-18,-1.0,large
