Processing_Time,pct_change,p-value,delta_val,delta_size
9.796666666666667,0.0,1.0,0.0,negligible
10.599333333333334,8.19326301463083,7.816358738492403e-08,-0.6236,large
12.434333333333335,26.924123851650233,7.002596062775675e-18,-1.0,large
