Expense,pct_change,p-value,delta_val,delta_size
119.84,83.5878057498851,6.9208845787944746e-18,0.0,negligible
65.27666666666667,0.0,1.0,-1.0,large
62.38333333333333,-4.432415870908448,2.216146856836799e-07,0.6012,large
