Expense,pct_change,p-value,delta_val,delta_size
65.16666666666667,-0.16851350661287764,0.9203080663100099,0.0,negligible
66.33,1.6136444875657365,0.017274186652510234,0.012,negligible
65.27666666666667,0.0,1.0,-0.2764,small
