Processing_Time,pct_change,p-value,delta_val,delta_size
1.2973333333333334,20.346320346320347,5.275591587679078e-18,0.0,negligible
1.078,0.0,1.0,-0.9996,large
1.1059999999999999,2.5974025974025787,4.451023533204672e-06,-0.5264,large
