Processing_Time,pct_change,p-value,delta_val,delta_size
2.0806666666666667,0.0,1.0,0.0,negligible
3.115,49.71163088753606,6.975782690218782e-18,-1.0,large
3.353666666666667,61.18231336110222,6.944362044493363e-18,-1.0,large
