Expense,pct_change,p-value,delta_val,delta_size
48.79,24.347973833998815,6.809235413018233e-18,0.0,negligible
39.236666666666665,0.0,1.0,-1.0,large
41.68,6.227168464871299,1.1484343497862377e-12,-0.8252,large
