Processing_Time,pct_change,p-value,delta_val,delta_size
4.623666666666667,-2.3169014084507022,2.490840953286677e-07,0.0,negligible
4.439333333333334,-6.211267605633794,1.714352747783042e-17,0.598,large
4.733333333333333,0.0,1.0,0.9872,large
