Score,pct_change,p-value,delta_val,delta_size
0.1100593,0.08011188383867207,0.7329198386952271,0.0,negligible
0.1099712,0.0,1.0,-0.04,negligible
0.10993052,-0.036991503229937724,0.9422950895870819,-0.0088,negligible
