Expense,pct_change,p-value,delta_val,delta_size
44.81333333333333,-2.2609960014540214,1.6652548194751623e-06,0.0,negligible
46.07,0.4798255179934544,0.0013608946975530308,0.5556,large
45.85,0.0,1.0,0.3716,medium
