Processing_Time,pct_change,p-value,delta_val,delta_size
1.078,0.0,1.0,0.0,negligible
2.0056666666666665,86.05442176870746,5.3567503388892165e-18,-1.0,large
2.6103333333333336,142.14594928880643,5.266756248642758e-18,-1.0,large
