Processing_Time,pct_change,p-value,delta_val,delta_size
0.9293333333333333,-13.790970933828081,1.8037888585244986e-17,0.0,negligible
0.9446666666666667,-12.368583797155233,3.649647777219593e-18,0.9796,large
1.078,0.0,1.0,1.0,large
