Processing_Time,pct_change,p-value,delta_val,delta_size
1.227,-8.08988764044943,8.485349393870276e-17,0.0,negligible
1.2346666666666666,-7.515605493133587,7.963509022637097e-16,0.96,large
1.335,0.0,1.0,0.928,large
