Processing_Time,pct_change,p-value,delta_val,delta_size
1.5983333333333334,0.0,1.0,0.0,negligible
2.7353333333333336,71.13660062565174,5.271583941082085e-18,-1.0,large
2.6060000000000003,63.044838373305545,5.2414795159331254e-18,-1.0,large
