Expense,pct_change,p-value,delta_val,delta_size
8.743333333333334,0.0,1.0,0.0,negligible
95.11666666666666,987.8764773160501,3.491915870377723e-18,-1.0,large
39.87333333333333,356.0426991993899,3.4870159456771606e-18,-1.0,large
