Processing_Time,pct_change,p-value,delta_val,delta_size
0.8496666666666667,15.130984643179769,3.595494566948906e-18,0.0,negligible
0.738,0.0,1.0,-1.0,large
0.764,3.5230352303523067,3.2254303736883307e-08,-0.6252,large
