Score,pct_change,p-value,delta_val,delta_size
0.279959,0.011460133952120578,0.9780007662904229,0.0,negligible
0.27992691999999997,0.0,1.0,-0.0036,negligible
0.2800291,0.03650238426515295,0.4003207374608099,-0.098,negligible
